
auth.permission:id,name,content_type,codename
1,Can add log entry,1,add_logentry
2,Can change log entry,1,change_logentry
3,Can delete log entry,1,delete_logentry
7,Can add group,3,add_group
13,Can add message,5,add_message
4,Can add permission,2,add_permission
10,Can add user,4,add_user
8,Can change group,3,change_group
14,Can change message,5,change_message
5,Can change permission,2,change_permission
11,Can change user,4,change_user
9,Can delete group,3,delete_group
15,Can delete message,5,delete_message
6,Can delete permission,2,delete_permission
12,Can delete user,4,delete_user
16,Can add content type,6,add_contenttype
17,Can change content type,6,change_contenttype
18,Can delete content type,6,delete_contenttype
34,Can add endorsement,12,add_endorsement
31,Can add organization,11,add_organization
35,Can change endorsement,12,change_endorsement
32,Can change organization,11,change_organization
36,Can delete endorsement,12,delete_endorsement
33,Can delete organization,11,delete_organization
28,Can add candidate,10,add_candidate
25,Can add race,9,add_race
29,Can change candidate,10,change_candidate
26,Can change race,9,change_race
30,Can delete candidate,10,delete_candidate
27,Can delete race,9,delete_race
19,Can add session,7,add_session
20,Can change session,7,change_session
21,Can delete session,7,delete_session
22,Can add site,8,add_site
23,Can change site,8,change_site
24,Can delete site,8,delete_site

auth.user:id,username,first_name,last_name,email,password,is_staff,is_active,is_superuser,last_login,date_joined,groups,user_permissions
1,admin, , ,admin@envirovote.us,sha1$82540$63ad33deebdc60d4769c8c22e7f5f6481dcf6d89,True,True,True,2008-11-01 19:59:16,2008-11-01 19:59:16,,

contenttypes.contenttype:id,name,app_label,model
10,candidate,races,candidate
6,content type,contenttypes,contenttype
12,endorsement,endorsements,endorsement
3,group,auth,group
1,log entry,admin,logentry
5,message,auth,message
11,organization,endorsements,organization
2,permission,auth,permission
9,race,races,race
7,session,sessions,session
8,site,sites,site
4,user,auth,user

sites.site:id,domain,name
1,example.com,example.com

races.race:id,race_type,state,district,year,last_race,is_key,headline,deck,body,tally_updated,tally_notes,winner,projected
1273,Peter Samuel Grasso Jr.,Independent,http://votesmart.org/canphoto/92265.jpg,445,False,,,92265
1274,Maurice Robert Gravel ,Libertarian,http://votesmart.org/canphoto/69496.jpg,445,False,,,69496
1275,Raymond Ferrill Green ,Republican,,445,False,,,53085
1276,Jon A.  Greenspon ,Independent,,445,False,,,70002
1277,Carolyn Serra Grenier ,Libertarian,,445,False,,,18992
1278,Jackson  Kirk Grimes ,United Fascist Union,http://votesmart.org/canphoto/15772.jpg,445,False,,,15772
1279,Leonard C. Habermehl ,Independent,,445,False,,,110502
1280,William Long Hale ,Independent,,445,False,,,82989
1281,Albert  Hamburg Sr.,Independent,http://votesmart.org/canphoto/15761.JPG,445,False,,,15761
1282,Dennis M. Hanaghan ,Independent,,445,False,,,101068
1283,Gerald Lamar  Hankins ,Democratic,,445,False,,,1809
1284,Curtis  Hayward ,Independent,,445,False,,,69589
1285,John Robert Henry ,Independent,,445,False,,,83026
1286,RaeDeen R. Heupel ,"Independent",,445,False,,,110600
1287,Henry  Hewes ,Democratic,,445,False,,,101194
1288,Thaddaus  Hill ,Independent,,445,False,,,110503
1289,Gene  Hinkle ,Independent,,445,False,,,110876
1290,Ronald G. Hobbs ,"Independent",,445,False,,,110601
1291,Samuel B. Hoff ,Independent,http://votesmart.org/canphoto/53061.jpg,445,False,,,53061
1292,Brian  Holland ,Independent,http://votesmart.org/canphoto/106807.jpg,445,False,,,106807
1293,Joe  Honeychurch ,Republican,,445,False,,,69590
1294,Albert B. Howard Jr.,Republican,http://votesmart.org/canphoto/92723.JPG,445,False,,,92723
1295,Mildred T. Howard ,Republican,http://votesmart.org/canphoto/2492.jpg,445,False,,,2492
1296,William Charles Hughes ,Democratic,,445,False,,,69592
1297,Darrel Reece  Hunter ,Democratic,,445,False,,,53241
1298,Alexander Michael Huton ,Republican,,445,False,,,83030
1299,Daniel J. Imperato ,"Independent, Libertarian",http://votesmart.org/canphoto/69593.jpg,445,False,,,69593
1300,William Michael Ingram ,Independent,,445,False,,,101069
1301,Robert Garrison Jackson ,Libertarian,http://votesmart.org/canphoto/70034.jpg,445,False,,,70034
1302,Charles  Jay ,"Independent, Boston Tea",,445,False,,,110492
1303,Michael Paul Jingozian ,Libertarian,http://votesmart.org/canphoto/69594.jpg,445,False,,,69594
1304,Jerry Roland Johnson ,Republican,http://votesmart.org/canphoto/83048.jpg,445,False,,,83048
1305,Stanton T. Jolley ,Independent,,445,False,,,83088
1306,Arnold Matthew Jones ,Independent,,445,False,,,69595
1307,Robert  Coleman Jorgensen Jr.,Other,http://votesmart.org/canphoto/83091.jpg,445,False,,,83091
1308,Keith Russell Judd ,"Non-partisan",http://votesmart.org/canphoto/15574.jpg,445,False,,,15574
1309,Cody Robert  Judy ,Independent,http://votesmart.org/canphoto/50479.JPG,445,False,,,50479
1310,Timothy Charles Kalemkarian ,Republican,,445,False,,,1413
1311,Charles William Kennedy ,Independent,,445,False,,,110879
1312,John Joseph Kennedy ,Democratic,http://votesmart.org/canphoto/69596.jpg,445,False,,,69596
1313,Alan L. Keyes ,"Independent, America's Independent, American Independent",http://votesmart.org/canphoto/96136.jpg,445,False,,,96136
1314,Daniel Melzine Kingery ,None,,445,False,,,101195
1315,Mark Irwin Klein ,Republican,http://votesmart.org/canphoto/88921.jpg,445,False,,,88921
1316,Mike  Kleiner ,Independent,,445,False,,,53215
1317,David Allen Koch ,None,,445,False,,,69597
1318,William Ronald Koenig ,Republican,,445,False,,,101070
1319,Philip A. Kok ,Republican,,445,False,,,69598
1320,Yaphet  Kotto ,Republican,,445,False,,,69599
1321,Karl Everett Krueger ,Democratic,http://votesmart.org/canphoto/69600.jpg,445,False,,,69600
1322,Steve W. Kubby ,Libertarian,http://votesmart.org/canphoto/16498.JPG,445,False,,,16498
1323,Lou  Kujawski ,"Republican",,445,False,,,110499
1324,Gloria Estela La Riva ,"Party for Socialism and Liberation, Socialism and Liberation, Unaffiliated",http://votesmart.org/canphoto/16457.JPG,445,False,,,16457
1325,Dal Anthony LaMagna ,Democratic,http://votesmart.org/canphoto/692.JPG,445,False,,,692
1326,Christopher  Lafontaine ,Unknown,,445,False,,,83095
1327,God Johan Josephe Lally ,Other,,445,False,,,83111
1328,Jared  Benjamin Lee ,Independent,,445,False,,,83136
1329,Kip  Lee ,Libertarian,http://votesmart.org/canphoto/15632.jpg,445,False,,,15632
1330,Monroe  Lee ,Democratic,,445,False,,,67882
1331,Jeffrey S. Lehmann ,Independent,,445,False,,,110883
1332,Joseph Felix Leonaitis ,Independent,http://votesmart.org/canphoto/69601.jpg,445,False,,,69601
1333,Alden  Link ,Republican,http://votesmart.org/canphoto/69602.jpg,445,False,,,69602
1334,Elvena E. Lloyd-Duffie ,Republican,http://votesmart.org/canphoto/15756.jpg,445,False,,,15756
1335,Robert  Locke ,Constitutional,,445,False,,,59337
1336,Bradley K. Lord-Leutwyler ,None,,445,False,,,83149
1337,James Edgar Lundeen ,Independent,,445,False,,,69373
1338,Frank  Lynch ,Democratic,http://votesmart.org/canphoto/101071.JPG,445,False,,,101071
1339,Bradford James  Lyttle ,U.S. Pacifist,http://votesmart.org/canphoto/53160.JPG,445,False,,,53160
1340,Steven Douglas Mabey ,Unknown,,445,False,,,83175
1341,Stephen D. Macmillan ,Republican,,445,False,,,83212
1342,Yehanna Joan/Mary Malone ,Republican,http://votesmart.org/canphoto/15776.jpg,445,False,,,15776
1343,Glen John Mansfield ,Independent,,445,False,,,110882
1344,Kenneth A. Marcure ,Independent,,445,False,,,58411
1345,Greg  Martin ,Republican,,445,False,,,101197
1346,Mike Benjamin Martisko ,Other,,445,False,,,15657
1347,Joseph  Martyniuk Jr.,Independent,http://votesmart.org/canphoto/33860.JPG,445,False,,,33860
1348,John Christopher Mason ,Democratic,,445,False,,,69604
1349,John Sidney McCain III,"Republican, Conservative of New York , Independence of New York",http://votesmart.org/canphoto/53270.jpg,445,False,2004,,53270
1350,James Hatton McCall ,Independent,http://votesmart.org/canphoto/69535.jpg,445,False,,,69535
1351,Laura Jane McCumber ,Other,,445,False,,,101072
1352,Frank Edward McEnulty ,Unaffiliated,http://votesmart.org/canphoto/69605.JPG,445,False,,,69605
1353,Cynthia Ann  McKinney ,"Independent, Green, Green-Rainbow, Mountain, Pacific Green, Unaffiliated, Wisconsin Green",http://votesmart.org/canphoto/26826.JPG,445,False,,,26826
1354,Orleans Victor Mcfoy ,Democratic,,445,False,,,83433
1355,Megally Z. Megally ,Independent,http://votesmart.org/canphoto/83444.jpg,445,False,,,83444
1356,Lee L. Mercer Jr.,Democratic,http://votesmart.org/canphoto/69607.jpg,445,False,,,69607
1357,Kent Philip Mesplay ,Green,http://votesmart.org/canphoto/52869.JPG,445,False,,,56516
1358,John Glenn Barry Metcalf Sr.,Other,,445,False,,,101916
1359,Bill  Meyer ,Independent,,445,False,,,110875
1360,Andy Clown Miannay ,Independent,,445,False,,,101917
1361,Gilbert R. Michael ,Republican,http://votesmart.org/canphoto/101198.jpg,445,False,,,101198
1362,Joseph C. Miechowicz ,Independent,,445,False,,,83447
1363,Hubert Billy Miles Jr.,None,,445,False,,,83468
1364,Billy   Mills ,Independent,,445,False,,,110872
1365,Robert W. Milnes ,Libertarian,http://votesmart.org/canphoto/80134.jpg,445,False,,,80134
1366,Steven Edward Mirabella ,Republican,,445,False,,,101073
1367,James Creighton Mitchell Jr.,Republican,http://votesmart.org/canphoto/57403.jpg,445,False,,,57403
1368,Mel  Moench ,Independent,,445,False,,,110884
1369,Sal  Mohamed ,Democratic,,445,False,,,32591
1370,Omar Jones Monahan ,None,,445,False,,,69609
1371,Curtis  Montgomery ,Independent,,445,False,,,110885
1372,Brian P. Moore ,"Independent, Liberty Union, Socialist, Socialist USA",http://votesmart.org/canphoto/30971.JPG,445,False,,,30971
1373,Frank J. Moore ,"Independent",http://votesmart.org/canphoto/110509.JPG,445,False,,,110509
1374,Brian Joseph Moran ,Other,,445,False,,,69610
1375,Robert Edward Moreau ,Republican,,445,False,,,15712
1376,Kevin  Mottus ,"Independent",,445,False,,,110500
1377,Abdul (Kareem)  Muhammad ,Republican,http://votesmart.org/canphoto/83477.jpg,445,False,,,83477
1378,Jesus Bilal Islam Allah Muhammed ,Republican,,445,False,,,83502
1379,Grover Cleveland Mullins Jr.,Democratic,,445,False,,,83514
1380,Ralph  Nader ,"Independent, Independent, Natural Law, Alaskan Independence, Ecology of Florida, New Mexico Independent, Nomination by other than Primary, Peace, Populist",http://votesmart.org/canphoto/2508.JPG,445,False,,,2508
1381,George C. Nelson ,Other,,445,False,,,88933
1382,Gary  Nettles ,Independent,,445,False,,,110496
1383,Robert Sherman Nix III,Unknown,,445,False,,,101974
1384,Sandra Queen  Noble ,None,,445,False,,,53184
1385,John Stuart Nolan ,Unknown,,445,False,,,101975
1386,Barack Hussein Obama Jr.,"Democratic, Democratic, Democratic-NPL, Working Families of New York",http://votesmart.org/canphoto/9490.JPG,445,False,2004,,9490
1387,Lawrence Anthony Obern II,Unknown,,445,False,,,83517
1388,Frederick  Eugene Ogin ,Republican,http://votesmart.org/canphoto/2473.JPG,445,False,,,2473
1389,William John Ohlsen ,Independent,,445,False,,,101976
1390,Glenda Gail Parker ,Unknown,,445,False,,,57155
1391,Ronald Ernest Paul ,"Constitution of Montana, Louisiana Taxpayers",http://votesmart.org/canphoto/296.jpg,445,False,2006,,296
1392,Jeffrey Charles Petkevicius ,Independent,,445,False,,,69611
1393,George David Joseph Phillies ,Libertarian,,445,False,,,18991
1394,Matthew D. Pinnavaia ,Other,http://votesmart.org/canphoto/83530.jpg,445,False,,,83530
1395,John Leroy  Plemons ,"Independent",,445,False,,,1856
1396,John  Joseph Polachek ,NEW,,445,False,,,108560
1397,Deshon  Porter Sr.,Independent,http://votesmart.org/canphoto/59310.jpg,445,False,,,59310
1398,Michel Anissa Powell ,Democratic,http://votesmart.org/canphoto/83533.jpg,445,False,,,83533
1399,Samuel Lyndell  Powell ,Independent,,445,False,,,15749
1400,James John Prattas ,Independent,http://votesmart.org/canphoto/15736.JPG,445,False,,,15736
1401,Madison Augustine Primus ,Other,http://votesmart.org/canphoto/83539.JPG,445,False,,,83539
1402,Rajesh Srinivasa Raghavan ,Republican,http://votesmart.org/canphoto/83546.jpg,445,False,,,83546
1403,Charles G. Railey ,Independent,,445,False,,,52458
1404,William Nathaniel Raven ,Republican,,445,False,,,69612
1405,Leon Leo Ray ,"Peace and Freedom",,445,False,,,110877
1406,Larry Keith Reed ,Democratic,,445,False,,,83553
1407,Debra Joyce  Renderos ,Independent,,445,False,,,38819
1408,Oscar R. Renderos ,Independent,,445,False,,,110886
1409,David L. Rice ,Independent,,445,False,,,110767
1410,Platt  Robertson ,"Independent",,445,False,,,110828
1411,Mark Shane Robinson ,Other,,445,False,,,101918
1412,Ralph Marshall Robinson ,Independent,,445,False,,,92286
1413,Jim  Rogers ,Democratic,,445,False,,,45931
1414,Paul Russell Rosenberger ,Unknown,http://votesmart.org/canphoto/69536.jpg,445,False,,,69536
1415,Richard R. Rosenkranz ,Independent,,445,False,,,110834
1416,Kamal Karna R Reverend Roy ,Republican,http://votesmart.org/canphoto/101199.jpg,445,False,,,101199
1417,Gary W. Ruff ,Independent,http://votesmart.org/canphoto/92287.jpg,445,False,,,92287
1418,Cameron  Sadovsky ,Independent,,445,False,,,69618
1419,Launeil Neil Sanders ,Republican,,445,False,,,25006
1420,Marshall Samuel  Sanders ,Republican,,445,False,,,56668
1421,  Savior ,Democratic,http://votesmart.org/canphoto/20318.jpg,445,False,,,20318
1422,John W. Sawyer III,Democratic,,445,False,,,101075
1423,Barbara  Ann Scaff ,Democratic,,445,False,,,69619
1424,Joseph Charles Schriner ,"Independent",http://votesmart.org/canphoto/15728.jpg,445,False,,,15728
1425,Larry Joseph Schuetter ,Other,,445,False,,,88930
1426,Mary Ann Tomkins Segal ,Democratic,,445,False,,,101919
1427,Jonathon  Sharkey ,Independent,http://votesmart.org/canphoto/69620.jpg,445,False,,,69620
1428,Scott J. Sheldon ,Democratic,,445,False,,,69621
1429,Jack E. Shepard ,Republican,http://votesmart.org/canphoto/38545.JPG,445,False,,,38545
1430,Freddy Irwin Sitnick ,Republican,http://votesmart.org/canphoto/53190.JPG,445,False,,,53190
1431,Michael  P. Skok ,Democratic,http://votesmart.org/canphoto/15770.JPG,445,False,,,15770
1432,Christine  Smith ,Libertarian,http://votesmart.org/canphoto/69622.jpg,445,False,,,69622
1433,Dana  Smith ,"Democratic",,445,False,,,110874
1434,Michael Charles Smith ,Republican,http://votesmart.org/canphoto/69537.jpg,445,False,,,69537
1435,Rhett R. Smith ,Republican,http://votesmart.org/canphoto/50059.JPG,445,False,,,50059
1436,Richard Michael Smith ,Republican,http://votesmart.org/canphoto/69538.jpg,445,False,,,69538
1437,Kip  Smithy ,Neowhig,,445,False,,,101870
1438,David Jon Sponheim ,"America's Third",,445,False,,,110878
1439,Keith Robert Sprankle ,Republican,http://votesmart.org/canphoto/72917.jpg,445,False,,,72917
1440,Douglas  Stanhope ,Libertarian,,445,False,,,89037
1441,Lynne A. Starr ,"Independent",,445,False,,,110602
1442,Thomas Robert Stevens ,Objectivist,,445,False,,,110495
1443,Johns Wallace Stevenson ,Republican,,445,False,,,69624
1444,Michael  Sugerman ,Independent,,445,False,,,69625
1445,Vermin Love Supreme ,Republican,http://votesmart.org/canphoto/53133.JPG,445,False,,,53133
1446,Kat  Swift ,Green,,445,False,,,80427
1447,Jan Arden Sykes ,Independent,,445,False,,,110511
1448,Charles Joseph Leo Symonds III,Unknown,http://votesmart.org/canphoto/69626.jpg,445,False,,,69626
1449,Edward  Anthony Szynalski ,Independent,,445,False,,,83583
1450,Blaine  Taylor ,"Democratic",http://votesmart.org/canphoto/19265.JPG,445,False,,,19265
1451,Nanci Jean Taylor ,Independent,,445,False,,,101076
1452,Linda  Thompkins-Reagan ,Republican,http://votesmart.org/canphoto/53212.JPG,445,False,,,53212
1453,Bruce Calvin  Trask ,Reform,,445,False,,,67881
1454,Joseph Howard Tucker ,Republican,,445,False,,,101920
1455,Shelley   Renêe Upchurch ,Independent,,445,False,,,110871
1456,Douglas Scott Van Raam ,Free Soil,http://votesmart.org/canphoto/103464.jpg,445,False,,,103464
1457,Corrogan R. Vaughn ,Republican,http://votesmart.org/canphoto/36450.jpg,445,False,,,36450
1458,Da  Vid ,The Light,http://votesmart.org/canphoto/15590.JPG,445,False,,,15590
1459,Hugh  Wallace ,Independent,,445,False,,,52910
1460,Jeffrey  J. Wamboldt ,We The People,,445,False,,,110766
1461,Lanakila  Washington ,Independent,http://votesmart.org/canphoto/52986.jpg,445,False,,,52986
1462,  Watchman ,Independent,http://votesmart.org/canphoto/83615.jpg,445,False,,,83615
1463,Ted C. Weill ,"Reform USA, Reform of Mississippi",http://votesmart.org/canphoto/53036.JPG,445,False,,,53036
1464,Thomas  Wells ,Other,http://votesmart.org/canphoto/748.JPG,445,False,,,748
1465,Jerome  White ,"Socialist Equality",,445,False,,,2512
1466,Ruth Bryant White ,Independent,,445,False,,,69628
1467,Virgil L. R. Wiles ,Republican,http://votesmart.org/canphoto/92288.jpg,445,False,,,92288
1468,Daniel E. Williams ,Libertarian,,445,False,,,101977
1469,Jomo K. Manual Williams ,Other,,445,False,,,83629
1470,D. Wayne  Wilson ,Republican,,445,False,,,101921
1471,Kelcey Brian Wilson ,Other,http://votesmart.org/canphoto/83636.jpg,445,False,,,83636
1472,Robert B. Winn ,Independent,,445,False,,,15561
1473,Marc  Wolin ,Republican,,445,False,,,1071
1474,James Wellington Wright ,Democratic,http://votesmart.org/canphoto/25404.JPG,445,False,,,25404
1475,Vernon Edgar Wuensche ,Republican,http://votesmart.org/canphoto/82644.jpg,445,False,,,82644
1476,Amy Lou  Wyatt ,Independent,,445,False,,,110765
1477,Eugene Robert Zarwell ,"Republican",http://votesmart.org/canphoto/2005.jpg,445,False,,,2005
1478,Scott Avery Boman ,Libertarian,http://votesmart.org/canphoto/790.jpg,446,False,,,790
1479,Douglas P. Dern ,Natural Law,http://votesmart.org/canphoto/37454.JPG,446,False,,,37454
1480,Jacob W. Hoogendyk Jr.,Republican,http://votesmart.org/canphoto/37348.jpg,446,False,,,37348
1481,Carl  Levin ,Democratic,http://votesmart.org/canphoto/53307.JPG,446,False,2002,,53307
1482,Harley G. Mikkelson ,Green,http://votesmart.org/canphoto/37761.jpg,446,False,,,37761
1483,Michael N. Nikitin ,U.S. Taxpayers,,446,False,,,68036
1484,Max S. Baucus ,Democratic,http://votesmart.org/canphoto/53315.jpg,447,False,2002,,53315
1485,Bob  Kelleher ,Republican,http://votesmart.org/canphoto/40683.jpg,447,False,,,40683
1486,Pro-Life   ,Independent,http://votesmart.org/canphoto/33099.jpg,448,False,,,33099
1487,Larry  LaRocco ,Democratic,,448,False,,,26829
1488,Kent A. Marmon ,Libertarian,http://votesmart.org/canphoto/103814.jpg,448,False,,,103814
1489,Rex  Rammell ,Independent,,448,False,,,33041
1490,James E. Risch ,Republican,,448,False,,,2919
1491,Allen  Buckley ,Libertarian,,449,False,,,32098
1492,C. Saxby  Chambliss ,Republican,http://votesmart.org/canphoto/22029.JPG,449,False,2002,,22029
1493,James  Martin ,Democratic,http://votesmart.org/canphoto/7928.JPG,449,False,,,7928
1494,Charles A. Aldrich ,Libertarian,http://votesmart.org/canphoto/38547.jpg,450,False,,,38547
1495,Dean M. Barkley ,Independence,,450,False,,,1289
1496,Norm  Coleman ,Republican,http://votesmart.org/canphoto/20239.jpg,450,False,2002,,20239
1497,Al  Franken ,Democratic,,450,False,,,108924
1498,James J. Niemackl ,Constitution,,450,False,,,108940
1499,Joseph R. Biden Jr.,Democratic,http://votesmart.org/canphoto/53279.jpg,451,False,2002,,53279
1500,Christine T. O'Donnell ,Republican,,451,False,,,65777
1501,Thomas  Harkin ,Democratic,http://votesmart.org/canphoto/53294.jpg,452,False,2002,,53294
1502,Christopher  Reed ,Republican,http://votesmart.org/canphoto/103292.bmp,452,False,,,103292
1503,Kathleen J. Cummings ,Green,http://votesmart.org/canphoto/67119.jpg,453,False,,,67119
1504,Richard J. Durbin ,Democratic,http://votesmart.org/canphoto/26847.jpg,453,False,2002,,26847
1505,Chad  Koppie ,Constitution of Illinois,,453,False,,,18353
1506,Steve  Sauerberg ,Republican,,453,False,,,101960
1507,Larry A. Stafford ,Libertarian,http://votesmart.org/canphoto/108570.JPG,453,False,,,108570
1508,Christopher S. Cole ,Libertarian,http://votesmart.org/canphoto/12999.jpg,454,False,,,12999
1509,Elizabeth H. Dole ,Republican,http://votesmart.org/canphoto/41533.JPG,454,False,2002,,41533
1510,Kay R. Hagan ,Democratic,http://votesmart.org/canphoto/21082.jpg,454,False,2004,,21082
1511,Mark  Begich ,Democratic,,455,False,,,79426
1512,Bob  Bird ,Alaskan Independence,,455,False,,,107612
1513,Ted  Gianoutsos ,Nominated by Petition,,455,False,,,27156
1514,Frederick D. Haase ,Libertarian,http://votesmart.org/canphoto/107616.jpg,455,False,,,107616
1515,Ted  Stevens ,Republican,http://votesmart.org/canphoto/53268.jpg,455,False,2002,,53268
1516,Rebekah J. Kennedy ,Green,http://votesmart.org/canphoto/104896.JPG,456,False,,,104896
1517,Mark Lunsford Pryor ,Democratic,http://votesmart.org/canphoto/35.jpg,456,False,2002,,35
1518,Douglas  Campbell ,American Constitution,http://votesmart.org/canphoto/29892.JPG,457,False,,,29892
1519,Robert A. Kinsey ,Green,http://votesmart.org/canphoto/30118.jpg,457,False,,,30118
1520,Robert W. Schaffer ,Republican,http://votesmart.org/canphoto/568.JPG,457,False,,,568
1521,Mark E. Udall ,Democratic,http://votesmart.org/canphoto/12329.jpg,457,False,2006,,12329
1522,Randall L. Hodgkinson ,Libertarian,http://votesmart.org/canphoto/109704.jpg,458,False,,,109704
1523,Joseph L. Martin ,Reform,http://votesmart.org/canphoto/109705.jpg,458,False,,,109705
1524,Pat  Roberts ,Republican,http://votesmart.org/canphoto/26866.jpg,458,False,2002,,26866
1525,Jim  Slattery ,Democratic,,458,False,,,26867
1526,David M. Brownlow ,Constitution,,459,False,,,46397
1527,Jeffery A. Merkley ,"Democratic, Independent",http://votesmart.org/canphoto/23644.JPG,459,False,2004,,23644
1528,Gordon Harold  Smith ,Republican,http://votesmart.org/canphoto/425.jpg,459,False,2002,,425
1529,Vivian Davis Figures ,Democratic,http://votesmart.org/canphoto/15216.JPG,460,False,2002,,15216
1530,Jefferson B. Sessions III,Republican,http://votesmart.org/canphoto/443.JPG,460,False,2002,,443
1531,John Francis Reed ,Democratic,http://votesmart.org/canphoto/27060.jpg,461,False,2002,,27060
1532,Robert G. Tingle ,Republican,,461,False,,,24198
1533,Bob  Conley ,Democratic,,462,False,,,105092
1534,Lindsey O. Graham ,Republican,http://votesmart.org/canphoto/21992.jpg,462,False,2002,,21992
1535,Joel D. Dykstra ,Republican,,463,False,2004,,48443
1536,Tim P. Johnson ,Democratic,http://votesmart.org/canphoto/27067.JPG,463,False,2002,,27067
1537,John  Cornyn ,Republican,http://votesmart.org/canphoto/15375.jpg,464,False,2002,,15375
1538,Rick  Noriega ,Democratic,http://votesmart.org/canphoto/25374.jpg,464,False,2002,,25374
1539,Yvonne Adams Schick ,Libertarian,http://votesmart.org/canphoto/59461.jpg,464,False,,,59461
1540,Lamar  Alexander ,Republican,http://votesmart.org/canphoto/15691.jpg,465,False,2002,,15691
1541,Edward L. Buck ,Independent,,465,False,,,104716
1542,Christopher G. Fenner ,Independent,http://votesmart.org/canphoto/53075.JPG,465,False,,,53075
1543,David  Gatchell ,Independent,,465,False,,,67006
1544,Ed  Lawhorn ,Independent,http://votesmart.org/canphoto/104717.bmp,465,False,,,104717
1545,Daniel Towers  Lewis ,Independent,http://votesmart.org/canphoto/48910.jpg,465,False,,,48910
1546,Christopher J. Lugo ,Independent,http://votesmart.org/canphoto/67005.jpg,465,False,,,67005
1547,Robert D. Tuke ,Democratic,http://votesmart.org/canphoto/104715.jpg,465,False,,,104715
1548,John D. Rockefeller IV,Democratic,http://votesmart.org/canphoto/53360.jpg,466,False,2002,,53360
1549,M. Jay Wolfe ,Republican,,466,False,,,52118
1550,Michael B. Enzi ,Republican,http://votesmart.org/canphoto/558.JPG,467,False,2002,,558
1551,Christopher  Rothfuss ,Democratic,http://votesmart.org/canphoto/106281.jpg,467,False,,,106281
1552,John  Barrasso ,Republican,http://votesmart.org/canphoto/52662.JPG,468,False,2007,,52662
1553,Nicholas  H. Carter ,Democratic,http://votesmart.org/canphoto/106282.jpg,468,False,,,106282
1554,James M. Inhofe ,Republican,http://votesmart.org/canphoto/27027.jpg,469,False,2002,,27027
1555,Andrew  Rice ,Democratic,http://votesmart.org/canphoto/65051.jpg,469,False,,,65051
1556,Stephen P. Wallace ,Independent,,469,False,,,106410
1557,Mike O. Johanns ,Republican,http://votesmart.org/canphoto/21309.JPG,470,False,,,21309
1558,Scott  Kleeb ,Democratic,http://votesmart.org/canphoto/57775.JPG,470,False,,,57775
1559,Steven R. Larrick ,Green,,470,False,,,42000
1560,Kelly Renee Rosberg ,Nebraska,,470,False,,,103088
1561,Ken  Blevens Sr.,Libertarian,http://votesmart.org/canphoto/615.jpg,471,False,,,615
1562,Jeanne  Shaheen ,Democratic,http://votesmart.org/canphoto/1663.JPG,471,False,,,1663
1563,John E. Sununu ,Republican,http://votesmart.org/canphoto/617.jpg,471,False,2002,,617
1564,Thomas H. Allen ,Democratic,,472,False,2006,,380
1565,Susan M. Collins ,Republican,http://votesmart.org/canphoto/379.JPG,472,False,2002,,379
1566,Stevan E. Pearce ,Republican,http://votesmart.org/canphoto/10655.jpg,473,False,2006,,10655
1567,Tom S. Udall ,Democratic,http://votesmart.org/canphoto/22658.jpg,473,False,2006,,22658
1568,Jeffrey K. Beatty ,Republican,,474,False,,,67666
1569,John Forbes Kerry ,Democratic,http://votesmart.org/canphoto/53306.JPG,474,False,2002,,53306
1570,Robert J. Underwood ,Libertarian,,474,False,,,68139
1571,William Bruce Lunsford ,Democratic,,475,False,,,35055
1572,Mitch  McConnell ,Republican,http://votesmart.org/canphoto/53298.JPG,475,False,2002,,53298
1573,James S. Gilmore III,Republican,http://votesmart.org/canphoto/17457.jpg,476,False,,,17457
1574,Glenda Gail Parker ,Independent Green,,476,False,,,57155
1575,William B. Redpath ,Libertarian,http://votesmart.org/canphoto/55856.jpg,476,False,,,55856
1576,Mark R. Warner ,Democratic,http://votesmart.org/canphoto/535.JPG,476,False,,,535
1577,Jeffrey Harlan Boss ,"Boss for Senate",,477,False,,,101973
1578,Daryl Mikell  Brooks ,"Poor People's Campaign",,477,False,,,43323
1579,J. M.  Carter ,"God We Trust",,477,False,,,43287
1580,Frank R. Lautenberg ,Democratic,,477,False,,,53324
1581,Sara J. Lobman ,"Socialist Workers",,477,False,,,43161
1582,Jason M. Scheurer ,"Libertarian",http://votesmart.org/canphoto/58148.JPG,477,False,,,58148
1583,Richard  Zimmer ,Republican,,477,False,,,26960
1584,Thad  Cochran ,Republican,http://votesmart.org/canphoto/53312.jpg,478,False,2002,,53312
1585,Erik R. Fleming ,Democratic,http://votesmart.org/canphoto/2128.gif,478,False,,,2128
1586,Ronnie  Musgrove ,Democratic,http://votesmart.org/canphoto/1690.JPG,479,False,,,1690
1587,Roger F. Wicker ,Republican,http://votesmart.org/canphoto/21926.gif,479,False,,,21926
1588,Richard M. Fontanesi ,Libertarian,,480,False,,,35577
1589,John Neely Kennedy ,Republican,,480,False,,,35496
1590,Mary L. Landrieu ,Democratic,http://votesmart.org/canphoto/661.JPG,480,False,2002,,661
1591,Jay  Patel ,No,,480,False,,,110561
1592,Robert   Stewart ,Other,,480,False,,,110562

endorsements.organization:id,name,url
1,League of Conservation Voters,http://www.lcv.org/
2,Sierra Club,http://www.sierraclub.org/

endorsements.endorsement:id,organization,candidate,url
1,1,1,http://www.lcv.org/campaigns/endorsements/
